id,title,image_link,country,years,director_description,leader,star,description,alltags,imdb,language,time_length
74997,人体蜈蚣2,https://image.tmdb.org/t/p/w500/qtpFEfa06X28Ma7tA2DI73CMAED.jpg,Netherlands,2011,Tom Six,Laurence R. Harvey/Ashlynn Yennie/Dominic Borrelli/Georgia Goodrick/Maddi Black,4.778,　　马丁和母亲住在英国伦敦一个灰暗的房子里。那里喧闹的邻居以及拥挤的生活条件，无时无刻不让马丁倍感压抑。他是地下车库夜班保安，每天一遍又一遍地欣赏《人体蜈蚣》，剪贴板上充满了电影的纪念品，电影中的变态德国医生，成了他疯狂迷恋的科学家。母亲对他的辱骂，使他的精神临近崩溃的边缘。他租了一个仓库开始模拟德国医生，实施他的“伟大”的人体蜈蚣计划。他开始囚禁无辜的人，甚至杀死自己的母亲，同时打晕了楼上大嗓门的邻居、两个醉鬼、两个妓女、一对恋人，一对夫妇，一个孕妇，一个好色徒，把他们几个弄在一块做成“人体蜈蚣”。但马丁缺乏手术技巧，医疗器械和手术室。他只有胶带、榔头、螺丝刀等根本不能称之为手术器材的家用工具。而他是否能把把这个变态的计划实施下去呢？,剧情/恐怖/犯罪,tt1530509,en,91分钟
4553,机械师,https://image.tmdb.org/t/p/w500/ojzh8iOTjBwrkVt8sQKsBbBHayG.jpg,Spain,2004,布拉德·安德森,克里斯蒂安·贝尔/詹妮弗·杰森·李/埃塔娜·桑切斯·吉永/约翰·沙里安/迈克尔·艾恩塞德,7.524,如果你根本没有睡着，又如何从噩梦中醒来？特雷弗·莱兹尼克(克里斯丁·贝尔)受失眠的困扰日渐消瘦。这一年以来，他都几乎没有正常的睡眠了。这种生活严重的影响了他的身体以及心理健康。他在自己的公寓里发现了一个神秘的字条；他在车间里总感觉有个工友和他在一起工作，但是没有别人能看到这个工友。随着他生活的世界逐渐变成一个现实的噩梦，他的女朋友，一位应召女郎，成了他生活中唯一可以安慰他的人。  他决定找到这一切的答案。然而当他开始试图恢复自我意识的时候，他发现他了解的越多，他就越抗拒知道更多。,惊悚/剧情,tt0361862,en,101分钟
801968,双重风险,https://image.tmdb.org/t/p/w500/9nBJbAktlKxm6pixMqcAQNbHJEB.jpg,Austria,2021,Michael Kreihsl,塞缪尔·芬齐/Inka Friedrich/Thomas Mraz/Pia Hierzegger/Michaela Kis,6.0,　　妻子卡特琳面临换肾，血型符合的丈夫阿诺德却不愿意捐出自己的肾，正当卡特琳心灰意冷之时，却发现真正需要换肾的其实是阿诺德。本片由奥地利导演米夏埃尔·克赖斯尔根据同名德语话剧改编，人物关系盘根错节，情节在一波三折中急转直下，丰富的戏剧性和风趣幽默的对白令电影既充满张力，又引人思考欧洲中产家庭的真相。片中还有主角看中医的诙谐场面，必会引发中国观众会心一笑。,喜剧,tt13582614,de,88分钟
340674,真实犯罪,https://image.tmdb.org/t/p/w500/7cJsOKCwpMFWBYG2wLRgkNKKm4v.jpg,Poland/United States of America,2016,Αλέξανδρος Αβρανάς,金·凯瑞/马尔顿·索克斯/夏洛特·甘斯布/Kati Outinen/Vlad Ivanov,4.605,　　警官 Tadek发现一起未解决的谋杀案和著名作家 Kozlow书中所描绘的犯罪事件有相似之处，他开始追踪 Kozlow 和其女友、一个神秘的性工作者 Kasia，进入了一个性、谎言、腐败交织的地下世界，发现了令人震惊的真相。,剧情/惊悚,tt1901024,en,93分钟
31767,卢丹的恶魔,https://image.tmdb.org/t/p/w500/y1k7eiOFc6fzm8XeTa1kNGx6JIs.jpg,United Kingdom,1971,肯·罗素,凡妮莎·雷德格雷夫/奥利弗·里德/达德利·萨顿/Max Adrian/詹妮弗·琼斯,7.5,　　编剧阿尔多斯·赫胥黎为导演肯·罗素这部火花四溅的杰作提供了素材。这部影片描述了在17世纪的法国，修女对主教暗生情愫，这种情绪在修道院中蔓延，整个修道院的修女都赤身迎接主教 ，她们被认为被恶魔附身，但除魔方法匪夷所思。导演罗素称这部影片是他所有作品中“唯一的、而且最政治性的 影片”，这一对“洗脑”作出清晰刻画并对政教之间的勾结作出描绘的影片被英国电影分级委员会和华纳影业禁放，华纳影业至今仍宣称这部影片强烈不适于公开放映。,剧情/历史/恐怖,tt0066993,en,114分钟
11528,沙地传奇,https://image.tmdb.org/t/p/w500/7PYqz0viEuW8qTvuGinUMjDWMnj.jpg,United States of America,1993,David Mickey Evans,托马斯·吉里/Mike Vitar/Patrick Renna/Chauncey Leopardi/Marty York,7.538,　　斯科蒂随改嫁的母亲来到了人生地不熟的小镇，八个小男孩经常在小镇的一块废弃的操场打棒球。斯科蒂和八个小男孩中的头儿——球技高超的本尼交上了朋友。性格腼腆，对棒球一无所知的斯科蒂在本尼的帮助下，渐渐地融入了这个集体，同他们建立了兄弟般的友谊。就在那个夏天，就是那段友情，成了孩子们心中永远的回忆。,家庭/喜剧,tt0108037,en,101分钟
893370,病毒32,https://image.tmdb.org/t/p/w500/6gjPeEF3wO5MDL2wobBNED7x3Av.jpg,Argentina/Uruguay/United States of America,2022,Gustavo Hernández,Daniel Hendler/Paula Silva/弗兰克·里拉/Sofía González/Rasjid César,6.866,32秒，丧尸绝命倒数！被神秘病毒入侵的阿根廷，失守成为暴力丧尸之城！艾莉斯在一间半弃的俱乐部当夜班保安，某夜因事带同8岁女儿上班。看似平静的夜晚，病毒早已扩散整个城市。暴力丧尸侵袭俱乐部，被困的两母女却于黑暗中失散。艾莉斯在逃命中找到丧尸每次攻击后要定格32秒的弱点，这黄金32秒足以决定生死！万分无助之际，一名神秘男子出现，到底是敌是友？被丧尸包围的艾莉斯，到底能否找回女儿并逃岀生天？,恐怖,tt12298140,es,90分钟
3981,偷听女人心,https://image.tmdb.org/t/p/w500/httDaqrJROAK8auXGDha7rdxCWM.jpg,United States of America,2000,南希·迈耶斯,梅尔·吉布森/海伦·亨特/玛丽莎·托梅/阿伦·阿尔达/艾什莉·约翰逊,6.445,尼克（梅尔·吉布森 Mel Gibson 饰）是芝加哥一间广告公司的小经理，是个典型的大男子主义者。对于新来的女上司达西（海伦·亨特 Helen Hunt 饰），他更是满腹牢骚。达西要求尼克设计出女性用品的创意广告，令达西分外头痛，一不留神，尼克在自家浴室中触了电，这次事故让他获得了一个神奇的本领 ——读心术。有了这个意外的收获，尼克现在就能轻而易举的知道身边女人们的心事。他渐渐的沉迷于此，并惊奇地发现原来达西一直都对自己有好感。于是，尼克决定将计就计，利用达西的心事好好捉弄她一番，他千方百计接近达西，讨她欢心，却不知自己正在堕入情网。自从得知女人的内心世界，这个大男人终于领悟到她们的美丽，和水火不容的女上司共赴爱海。,喜剧/爱情,tt0207201,en,127分钟
128188,死亡庄园,https://image.tmdb.org/t/p/w500/vxHRvcAvwcEAUNyaOD5OyQpIU0S.jpg,United States of America/Spain,1990,José Ramón Larraz,Jennifer Delora/Kathleen Patane/Jerry Kernion/Clark Tufts/Greg Rhodes,5.1,,恐怖,tt0099381,en,82分钟
166428,驯龙高手3,https://image.tmdb.org/t/p/w500/eYBvJfM2Hd3P6y8teMBiNuD8imf.jpg,United States of America,2019,迪恩·德布洛斯,杰伊·巴鲁切尔/亚美莉卡·费雷拉/F·默里·亚伯拉罕/凯特·布兰切特/杰拉德·巴特勒,7.748,统领伯克岛的酋长嗝嗝，与阿丝翠德共同打造了一个奇妙而热闹的飞龙乌托邦。而一只雌性光煞飞龙的意外出现，加上一个前所未有的威胁的到来，令嗝嗝和没牙仔不得不离开自己唯一的家园，前往他们本以为只存在于神话之中的隐秘之境。在发现自己真正的命运之后，飞龙与骑士将携手殊死奋战，保护他们所珍爱的一切。,动画/家庭/冒险,tt2386490,en,104分钟
247,杀手,https://image.tmdb.org/t/p/w500/A6VzUPcADZGYdGHlVdWvpMNDF5d.jpg,United States of America,1956,斯坦利·库布里克,斯特林·海登/科琳·格雷/Vince Edwards/Jay C. Flippen/泰德·德·科西亚,7.65,骗子约翰尼·克莱组建了一个五人小组，计划并实施了一起大胆的赛马场抢劫案。,犯罪/惊悚,tt0049406,en,85分钟
254527,As Canções,https://image.tmdb.org/t/p/w500/8NGuEg3vPDzk0xNGn287lsI47KP.jpg,Brazil,2011,Eduardo Coutinho,Sonia Regina do Nascimento/Déa Franco/Gilmar Altamiro/José Barbosa/Nilton Severino da Silva,7.2,,纪录/音乐,tt2139601,pt,91分钟
9374,飞越长生,https://image.tmdb.org/t/p/w500/kkWxyyyWFK5KNk9WVwQuGEC9H9H.jpg,United States of America,1992,罗伯特·泽米吉斯,梅丽尔·斯特里普/歌蒂·韩/布鲁斯·威利斯/伊莎贝拉·罗塞里尼/Ian Ogilvy,6.777,海伦（歌蒂·韩 Goldie Hawn 饰）和恩尼斯（布鲁斯·威利斯 Bruce Willis 饰）是一对感情十分要好的情侣，海伦的好友梅德林（梅丽尔·斯特里普 Meryl Streep 饰）要在百老汇进行一场演出，两人遂携手一同前往观看。没想到梅德林居然对英俊帅气的恩尼斯搔首弄姿，之后更是插足于两人之间横刀夺爱。同时失去了好友和爱人，海伦悲伤又愤怒，对人生失去希望的她暴饮暴食，很快就变成了一个人人见而避之的肥婆。不要用别人的错误惩罚自己，明白了这个道理，海伦开始发愤图强，她不仅恢复了曾经的姣好身材，更出版了描写期间心路历程的新书。海伦的改变让生活并不如意的恩尼斯重燃了旧情，梅德林坐不住了，为了和昔日好友一决高下，她开始向邪恶的女巫寻求帮助。,喜剧/奇幻/恐怖,tt0104070,en,104分钟
1058833,坎扎布,https://image.tmdb.org/t/p/w500/jsD9Xno9bCaDtGm6Av9yr4T5SUq.jpg,Indonesia,2023,Anggy Umbara,Tika Bravani/Yasamin Jasem/Arswendy Bening Swara/Rizky Hanggono/Fuad Idris,5.2,,恐怖,tt24655170,id,105分钟
82662,L'industriale,https://image.tmdb.org/t/p/w500/v2G2rffWhjgMSbRQJUp5gFfbCHH.jpg,Italy,2011,Giuliano Montaldo,皮尔弗朗西斯科·法维诺/Carolina Crescentini/Eduard Gabia/Elena Di Cioccio/Elisabetta Piccolomini,5.278,,剧情,tt1825842,it,94分钟
11975,造雨人,https://image.tmdb.org/t/p/w500/twLGHXPjQtS8UyVGp5GXmhJiTM7.jpg,United States of America,1997,弗朗西斯·科波拉,马特·达蒙/克莱尔·丹尼斯/丹尼·德维托/乔恩·沃伊特/玛丽·凯·普莱斯,7.023,　　初出茅庐的鲁迪·贝勒（马特·达蒙 Matt Damon饰）是刚踏进律师界的新手。一腔热血的鲁迪接手的第一个案子是一宗涉及医疗保险赔偿的诉讼。无助的母亲，生命垂危的儿子，拒绝支付医疗费的保险公司，不择手段的辩护律师，一切都跟当初设想的大相径庭。面对种种举步维艰的行业阴暗面和陷于困境的弱势群体，鲁迪至始至终都没有放弃他的正义之心。影片的另一条主线还有一位遭受家庭暴力的受虐少妇。影片用写实的手法，向我们描绘了一场捍卫正义的道德之战。本片根据约翰·格里沙姆的同名小说改编。,剧情/犯罪/惊悚,tt0119978,en,135分钟
13319,致命吸血鬼,https://image.tmdb.org/t/p/w500/v2cD7WkKPLauV9ffXH6C1TZaVIS.jpg,Russia/Sweden,2006,Anders Banke,Petra Nielsen/Carl-Åke Eriksson/Grete Havnesköld/Emma Åberg/Jonas Lawes,5.0,这部瑞典僵尸电影讲述女医生安妮卡为了上班，因而和17岁的女儿莎卡搬到Lapland小镇生活，经过一段时日后，安妮卡开始觉得医院里的气氛有些怪异，而且整个小镇也陷入了离奇死亡及意外的恐慌，“有些东西”总是在晚上出来“猎食”。,恐怖/喜剧,tt0454457,sv,98分钟
1089,惊爆点,https://image.tmdb.org/t/p/w500/x6fcZXRC4dPo5WciQRJg7CeCkon.jpg,United States of America,1991,凯瑟琳·毕格罗,基努·里维斯/帕特里克·斯威兹/罗莉·佩蒂/威廉·布西/约翰·C·麦金雷,7.161,在洛杉基的沿海城镇上，活跃着一伙自称为“前总统”的银行劫匪。他们作案时头戴前几任总统的面具，手段高超，行踪诡秘，抢劫连连得手。美国联邦调查局认为，可能是当地一些冲浪爱好者所为，故派刚从警校毕业的年轻探员强尼调查此案。强尼来到南加州海滩，伪装成冲浪爱好者以寻找线索，他结识了美丽的冲浪教练泰勒，更与泰勒的前男友保迪成为推心置腹的好朋友。然而随着案件的深入，真相渐渐崭露头角，原来保迪就是抢劫团伙的主脑。这时，面对友情、爱情和公理，强尼难以选择……,动作/惊悚/犯罪,tt0102685,en,122分钟
40027,忍者终结者,https://image.tmdb.org/t/p/w500/96QbBzYNd97oSMkRhOWfSt9SR9Q.jpg,Hong Kong,1985,何志强,理查德·哈里森/Jack Lam/黄正利/高飞/Jonathan Wattis,6.0,,动作,tt0199849,en,88分钟
313788,地震烈焰,https://image.tmdb.org/t/p/w500/kgZe0zeTosBhXDA3SizXtKhVk1E.jpg,Canada,2014,Geoff Browne,Zoe Barker/Nigel Barber/Luke Cousins/克里斯蒂·米切尔/亚历山德拉·保罗,4.5,普罗米修斯动力学创造了太阳神，一个革命性的清洁煤能源太强悍了对手太阳的力量，将解决能源危机。但是，当某些政府开始通过赫利俄斯需要切割的安全措施，但高度爆炸性的产品开始渗入深处地壳，产生火灾和强烈地震的表面上方的巨大爆炸。随着城市的动摇和海洋煮沸，夏娃卡特，太阳神技术的创造者，七嘴八舌地探讨地下现象。随着形势变得更加严峻，她是唯一一个谁可以拯救人类，更何况声誉。,惊悚/动作/科幻,tt3969972,en,90分钟
58434,天伦乐,https://image.tmdb.org/t/p/w500/4yA9LoOXHl5gTxfizEpl4407phT.jpg,United States of America,1988,Daniel Petrie,伯顿·兰开斯特/苏茜·爱米斯/帕特里夏·克拉克森/弗兰西丝·康罗伊/西妮德·库萨克,5.9,一个男人的家人来为他庆祝 77 岁生日，虽然他爱他所有的孩子和他们的孩子，但他和他的孩子们并不完全融洽。但是，他和孙子孙女们却很亲近。他告诉他们自己想要什么生日礼物，他们就会尽自己所能送给他。,剧情/家庭,tt0096003,en,99分钟
379672,神探巴克希：神探归来,https://image.tmdb.org/t/p/w500/nt4UbOq7mgcOMYFXGOLANIXuQHu.jpg,India,2014,Anjan Dutt,Abir Chatterjee/Saswata Chatterjee/Ushasie Chakraborty/Kaushik Sen/Ankitaa Chakraborty,7.2,,悬疑/惊悚,tt4282396,bn,107分钟
167282,幽灵异变,https://image.tmdb.org/t/p/w500/Fygv1gCOCJFlQDLVsC2Fp1qnGm.jpg,United States of America,1990,Joel Bender,Ron Ray/Chris Crone/Clarke Lindsley/Melody Patterson/Steve Jamieson,3.429,,科幻/恐怖/喜剧,tt0102101,en,96分钟
532097,血腥玛丽,https://image.tmdb.org/t/p/w500/iWtbrjzyr2b8Oo9exNAEtqT2RBP.jpg,Netherlands,2019,Guido van Driel/Lennert Hillege,Susanne Wolff/Dragoș Bucur/Teun Luijkx/Mark Rietman/扬·贝弗特,5.3,旅居阿姆斯特丹的图像小说家玛丽，以她的成名作《盲人的色情片》广为人知。然而母亲的意外身亡，让她终日以酒精麻痹自己，再也无法继续拾笔作画。酒瘾、经济问题，以及接连不断的麻烦：偷取、皮条客、凶杀……。玛丽能否摆脱如浪袭来的困境，找回创作的灵感呢？,动作/剧情/惊悚,tt7972468,nl,87分钟
711,心灵访客,https://image.tmdb.org/t/p/w500/y7CS21qnCcXICwt0qVsvb2U21Oq.jpg,United States of America,2000,格斯·范桑特,肖恩·康纳利/罗伯·布朗/F·默里·亚伯拉罕/安娜·帕奎因/Damany Mathis,7.118,十六岁的黑人男孩詹姆·华莱士（罗伯·布朗 Rob Brown 饰）在篮球方面极富天赋，非常有潜力成为篮球界的明日之星。他常常与小伙伴们一起打篮球，他们注意到住在对面公寓顶层的沉默男人总是看着他们。这位神秘的隐士原来就是知名作家威廉·佛瑞斯特（肖恩·康纳利 Sean Connery 饰）。一次偶然的恶作剧让两人相互结识，威廉发现他在写作方面也很有天份。很快，詹姆凭借自己出色的篮球技术和优秀成绩，获得了一所著名私立学校的邀请。然而对于一所白人学校而言，詹姆却面临着艰难选择和种种质疑。威廉同意帮助詹姆提高他的写作水平。渐渐地，两人在交流中建立了深厚的友谊，循循善诱的威廉激发出詹姆潜藏的写作才能，而威廉自己也开始改变，终于走出避世多年的隐居公寓。,剧情/历史,tt0181536,en,136分钟
